node_name,MCC,DMNC,MNC,Degree,EPC,BottleNeck,EcCentricity,Closeness,Radiality,Betweenness,Stress,ClusteringCoefficient
GlymaFiskIII.08G300800.2.p,2.0,0.0,1.0,3.0,1.461,1.0,0.05623,833.37769,8.70269,0.16667,4.0,0.0,
GlymaFiskIII.08G207200.1.p,3.0,0.0,1.0,5.0,321.808,1.0,0.08179,1273.80051,11.19089,0.21685,16.0,0.0,
GlymaFiskIII.08G182100.1.p,2.0,0.0,1.0,2.0,186.448,1.0,0.08179,1342.28261,11.35864,78.47599,3807994.0,0.0,
GlymaFiskIII.08G092200.4.p,2.0,0.0,1.0,2.0,60.533,1.0,0.07498,1217.01573,10.9241,94.64163,1143706.0,0.0,
GlymaFiskIII.08G092200.3.p,2.0,0.0,1.0,2.0,51.878,1.0,0.07498,1217.01573,10.9241,94.64163,1143706.0,0.0,
GlymaFiskIII.08G092200.2.p,2.0,0.0,1.0,2.0,58.917,1.0,0.07498,1217.01573,10.9241,94.64163,1143706.0,0.0,
GlymaFiskIII.08G092200.1.p,2.0,0.0,1.0,2.0,81.283,1.0,0.07498,1217.01573,10.9241,94.64163,1143706.0,0.0,
GlymaFiskIII.08G045900.1.p,1.0,0.0,1.0,1.0,67.321,1.0,0.06427,1120.22907,10.54483,0.0,0.0,0.0,
GlymaFiskIII.08G027000.4.p,2.0,0.0,1.0,2.0,177.949,1.0,0.07498,1276.96649,11.15505,0.01818,2.0,0.0,
GlymaFiskIII.08G027000.3.p,2.0,0.0,1.0,2.0,193.247,1.0,0.07498,1276.96649,11.15505,0.01818,2.0,0.0,
GlymaFiskIII.08G027000.2.p,2.0,0.0,1.0,2.0,190.705,1.0,0.07498,1276.96649,11.15505,0.01818,2.0,0.0,
GlymaFiskIII.08G027000.1.p,2.0,0.0,1.0,2.0,212.329,1.0,0.07498,1276.96649,11.15505,0.01818,2.0,0.0,
GlymaFiskIII.08G008800.1.p,3.0,0.0,1.0,3.0,41.698,1.0,0.07498,1195.6562,10.87019,22667.74656,4.3585009626E10,0.0,
GlymaFiskIII.07G243500.3.p,2.0,0.0,1.0,2.0,153.867,1.0,0.07498,1263.45018,11.10716,0.02128,2.0,0.0,
GlymaFiskIII.07G243500.2.p,2.0,0.0,1.0,2.0,174.364,1.0,0.07498,1263.45018,11.10716,0.02128,2.0,0.0,
GlymaFiskIII.07G243500.1.p,2.0,0.0,1.0,2.0,142.373,1.0,0.07498,1263.45018,11.10716,0.02128,2.0,0.0,
GlymaFiskIII.07G226400.1.p,3.0,0.0,1.0,3.0,273.426,1.0,0.08179,1429.52626,11.61285,60.09618,1.3745666E7,0.0,
GlymaFiskIII.07G101800.1.p,1.0,0.0,1.0,1.0,97.323,1.0,0.08997,1451.15278,11.63419,0.0,0.0,0.0,
GlymaFiskIII.07G071800.2.p,1.0,0.0,1.0,1.0,86.165,1.0,0.08179,1278.40404,11.21032,0.0,0.0,0.0,
GlymaFiskIII.07G071800.1.p,1.0,0.0,1.0,1.0,97.778,1.0,0.08179,1278.40404,11.21032,0.0,0.0,0.0,
GlymaFiskIII.07G048400.2.p,1.0,0.0,1.0,1.0,73.256,1.0,0.07498,1189.13431,10.83872,0.0,0.0,0.0,
GlymaFiskIII.07G048400.1.p,1.0,0.0,1.0,1.0,62.927,1.0,0.07498,1189.13431,10.83872,0.0,0.0,0.0,
GlymaFiskIII.07G041200.1.p,3.0,0.0,1.0,3.0,59.55,1.0,0.07498,1195.6562,10.87019,22667.74656,4.3585009626E10,0.0,
GlymaFiskIII.07G031100.1.p,3.0,0.0,1.0,5.0,327.84,1.0,0.08179,1273.80051,11.19089,0.21685,16.0,0.0,
GlymaFiskIII.06G285900.3.p,1.0,0.0,1.0,1.0,108.869,1.0,0.08179,1358.00166,11.41966,0.0,0.0,0.0,
GlymaFiskIII.06G220400.1.p,2.0,0.0,1.0,2.0,195.34,1.0,0.07498,1269.67951,11.11701,0.45495,8030.0,0.0,
GlymaFiskIII.06G207000.2.p,4.0,0.0,1.0,4.0,349.336,1.0,0.07498,1347.42038,11.38189,102.43483,1.9496068E7,0.0,
GlymaFiskIII.06G207000.1.p,4.0,0.0,1.0,4.0,341.657,1.0,0.07498,1347.42038,11.38189,102.43483,1.9496068E7,0.0,
GlymaFiskIII.06G206800.2.p,4.0,0.0,1.0,4.0,347.461,1.0,0.07498,1347.42038,11.38189,102.43483,1.9496068E7,0.0,
GlymaFiskIII.06G206800.1.p,4.0,0.0,1.0,4.0,351.747,1.0,0.07498,1347.42038,11.38189,102.43483,1.9496068E7,0.0,
GlymaFiskIII.06G193300.3.p,1.0,0.0,1.0,1.0,30.527,1.0,0.06921,1043.88987,10.17679,0.0,0.0,0.0,
GlymaFiskIII.06G193300.2.p,1.0,0.0,1.0,1.0,31.981,1.0,0.06921,1043.88987,10.17679,0.0,0.0,0.0,
GlymaFiskIII.06G193300.1.p,1.0,0.0,1.0,1.0,37.407,1.0,0.06921,1043.88987,10.17679,0.0,0.0,0.0,
GlymaFiskIII.06G143900.1.p,2.0,0.0,1.0,2.0,46.996,1.0,0.07498,1194.51854,10.88688,0.05263,2.0,0.0,
GlymaFiskIII.06G094400.4.p,2.0,0.0,1.0,2.0,188.574,1.0,0.08179,1412.639,11.496,3409.39892,5.579611098E9,0.0,
GlymaFiskIII.06G094400.3.p,2.0,0.0,1.0,2.0,158.433,1.0,0.08179,1412.639,11.496,3409.39892,5.579611098E9,0.0,
GlymaFiskIII.06G094400.2.p,2.0,0.0,1.0,2.0,168.914,1.0,0.08179,1412.639,11.496,3409.39892,5.579611098E9,0.0,
GlymaFiskIII.06G094400.1.p,2.0,0.0,1.0,2.0,210.037,1.0,0.08179,1412.639,11.496,3409.39892,5.579611098E9,0.0,
GlymaFiskIII.06G029100.1.p,2.0,0.0,1.0,2.0,71.028,1.0,0.06921,1091.32559,10.36149,297.92139,8860038.0,0.0,
GlymaFiskIII.05G224700.2.p,1.0,0.0,1.0,1.0,58.767,1.0,0.06427,1120.22907,10.54483,0.0,0.0,0.0,
GlymaFiskIII.05G224700.1.p,1.0,0.0,1.0,1.0,59.317,1.0,0.06427,1120.22907,10.54483,0.0,0.0,0.0,
GlymaFiskIII.05G220600.3.p,2.0,0.0,1.0,2.0,78.801,1.0,0.07498,1235.82323,10.99387,72.84267,1124578.0,0.0,
GlymaFiskIII.05G220600.2.p,2.0,0.0,1.0,2.0,76.811,1.0,0.07498,1235.82323,10.99387,72.84267,1124578.0,0.0,
GlymaFiskIII.05G220600.1.p,2.0,0.0,1.0,2.0,86.963,1.0,0.07498,1235.82323,10.99387,72.84267,1124578.0,0.0,
GlymaFiskIII.05G206000.4.p,2.0,0.0,1.0,2.0,175.896,1.0,0.07498,1276.96649,11.15505,0.01818,2.0,0.0,
GlymaFiskIII.05G206000.3.p,2.0,0.0,1.0,2.0,195.391,1.0,0.07498,1276.96649,11.15505,0.01818,2.0,0.0,
GlymaFiskIII.05G206000.2.p,2.0,0.0,1.0,2.0,177.094,1.0,0.07498,1276.96649,11.15505,0.01818,2.0,0.0,
GlymaFiskIII.05G206000.1.p,2.0,0.0,1.0,2.0,205.689,1.0,0.07498,1276.96649,11.15505,0.01818,2.0,0.0,
GlymaFiskIII.05G187800.1.p,3.0,0.0,1.0,3.0,51.481,1.0,0.07498,1195.6562,10.87019,22667.74656,4.3585009626E10,0.0,
GlymaFiskIII.05G128700.1.p,2.0,0.0,1.0,2.0,62.705,1.0,0.07498,1217.01573,10.9241,94.64163,1143706.0,0.0,
GlymaFiskIII.05G091900.1.p,2.0,0.0,1.0,2.0,54.869,1.0,0.06921,988.18556,9.80327,0.17377,38.0,0.0,
GlymaFiskIII.05G088700.1.p,6.0,0.0,1.0,6.0,293.013,1.0,0.07498,1364.38438,11.41911,13543.93815,5.350508592E9,0.0,
GlymaFiskIII.05G086700.1.p,3.0,0.0,1.0,3.0,192.226,1.0,0.08179,1532.74571,11.84708,10974.26465,8.14481626E8,0.0,
GlymaFiskIII.05G079100.2.p,1.0,0.0,1.0,1.0,105.171,1.0,0.08179,1358.00166,11.41966,0.0,0.0,0.0,
GlymaFiskIII.05G079100.1.p,1.0,0.0,1.0,1.0,91.521,1.0,0.08179,1358.00166,11.41966,0.0,0.0,0.0,
GlymaFiskIII.05G076200.1.p,1.0,0.0,1.0,1.0,142.792,1.0,0.08179,1358.00166,11.41966,0.0,0.0,0.0,
GlymaFiskIII.05G031100.5.p,1.0,0.0,1.0,1.0,101.238,1.0,0.08179,1372.70249,11.44292,0.0,0.0,0.0,
GlymaFiskIII.05G031100.4.p,1.0,0.0,1.0,1.0,104.223,1.0,0.08179,1372.70249,11.44292,0.0,0.0,0.0,
GlymaFiskIII.05G031100.3.p,1.0,0.0,1.0,1.0,100.106,1.0,0.08179,1372.70249,11.44292,0.0,0.0,0.0,
GlymaFiskIII.05G031100.2.p,1.0,0.0,1.0,1.0,121.144,1.0,0.08179,1372.70249,11.44292,0.0,0.0,0.0,
GlymaFiskIII.05G031100.1.p,1.0,0.0,1.0,1.0,98.884,1.0,0.08179,1372.70249,11.44292,0.0,0.0,0.0,
GlymaFiskIII.04G225500.2.p,3.0,0.0,1.0,3.0,42.75,32.0,0.07498,1124.73525,10.52677,406976.52587,6.73439693486E11,0.0,
GlymaFiskIII.04G196500.1.p,2.0,0.0,1.0,2.0,31.828,1.0,0.07498,1194.51854,10.88688,0.05263,2.0,0.0,
GlymaFiskIII.04G148800.3.p,1.0,0.0,1.0,1.0,39.628,1.0,0.06921,1043.88987,10.17679,0.0,0.0,0.0,
GlymaFiskIII.04G148800.2.p,1.0,0.0,1.0,1.0,37.105,1.0,0.06921,1043.88987,10.17679,0.0,0.0,0.0,
GlymaFiskIII.04G148800.1.p,1.0,0.0,1.0,1.0,40.586,1.0,0.06921,1043.88987,10.17679,0.0,0.0,0.0,
GlymaFiskIII.04G094400.5.p,1.0,0.0,1.0,1.0,72.366,1.0,0.07498,1180.56418,10.69615,0.0,0.0,0.0,
GlymaFiskIII.04G094400.4.p,1.0,0.0,1.0,1.0,70.507,1.0,0.07498,1180.56418,10.69615,0.0,0.0,0.0,
GlymaFiskIII.04G094400.3.p,1.0,0.0,1.0,1.0,80.181,1.0,0.07498,1180.56418,10.69615,0.0,0.0,0.0,
GlymaFiskIII.04G094400.2.p,1.0,0.0,1.0,1.0,79.111,1.0,0.07498,1180.56418,10.69615,0.0,0.0,0.0,
GlymaFiskIII.04G094400.1.p,1.0,0.0,1.0,1.0,71.881,1.0,0.07498,1180.56418,10.69615,0.0,0.0,0.0,
GlymaFiskIII.04G030400.1.p,2.0,0.0,1.0,2.0,83.96,1.0,0.06921,1091.32559,10.36149,297.92139,8860038.0,0.0,
GlymaFiskIII.03G239900.2.p,1.0,0.0,1.0,1.0,71.366,1.0,0.07498,1189.13431,10.83872,0.0,0.0,0.0,
GlymaFiskIII.03G239900.1.p,1.0,0.0,1.0,1.0,69.347,1.0,0.07498,1189.13431,10.83872,0.0,0.0,0.0,
GlymaFiskIII.03G232300.4.p,5.0,0.0,1.0,7.0,422.466,1.0,0.08179,1327.0961,11.26341,1092.34884,1.8919932E8,0.0,
GlymaFiskIII.03G232300.3.p,7.0,0.0,1.0,9.0,568.752,1.0,0.08179,1352.04095,11.32416,3360.48479,5.84808316E8,0.0,
GlymaFiskIII.03G232300.2.p,7.0,0.0,1.0,9.0,550.739,1.0,0.08179,1352.04095,11.32416,3360.48479,5.84808316E8,0.0,
GlymaFiskIII.03G232300.1.p,7.0,0.0,1.0,9.0,539.221,1.0,0.08179,1352.04095,11.32416,3360.48479,5.84808316E8,0.0,
GlymaFiskIII.03G222200.1.p,3.0,0.0,1.0,3.0,44.667,1.0,0.07498,1195.6562,10.87019,22667.74656,4.3585009626E10,0.0,
GlymaFiskIII.03G178500.1.p,1.0,0.0,1.0,1.0,40.586,1.0,0.07498,1161.8026,10.73364,0.0,0.0,0.0,
GlymaFiskIII.03G176000.1.p,4.0,0.0,1.0,7.0,470.056,1.0,0.06921,1108.71202,10.45234,0.60689,116.0,0.0,
GlymaFiskIII.03G161700.2.p,2.0,0.0,1.0,2.0,108.464,1.0,0.07498,1234.2355,10.95392,37.22869,5.74308014E8,0.0,
GlymaFiskIII.03G161700.1.p,2.0,0.0,1.0,2.0,99.538,1.0,0.07498,1234.2355,10.95392,37.22869,5.74308014E8,0.0,
GlymaFiskIII.03G158100.1.p,3.0,0.0,1.0,3.0,4.843,1.0,0.06427,882.87377,9.19278,0.46154,6.0,0.0,
GlymaFiskIII.03G139200.1.p,4.0,0.0,1.0,4.0,171.885,1.0,0.06921,1180.95648,10.7476,1611.26493,2.23336148E8,0.0,
GlymaFiskIII.03G047600.1.p,1.0,0.0,1.0,1.0,80.07,1.0,0.07498,1247.47449,11.08965,0.0,0.0,0.0,
GlymaFiskIII.03G021400.6.p,3.0,0.0,1.0,3.0,206.968,1.0,0.08179,1335.19095,11.33565,104.25867,2.223595E7,0.0,
GlymaFiskIII.03G021400.5.p,3.0,0.0,1.0,3.0,260.75,1.0,0.08179,1335.19095,11.33565,104.25867,2.223595E7,0.0,
GlymaFiskIII.03G019900.2.p,4.0,0.0,1.0,4.0,267.396,1.0,0.06921,1108.71202,10.45234,0.19773,36.0,0.0,
GlymaFiskIII.03G019900.1.p,4.0,0.0,1.0,4.0,300.268,1.0,0.06921,1108.71202,10.45234,0.19773,36.0,0.0,
GlymaFiskIII.02G274900.4.p,3.0,0.0,1.0,4.0,85.044,1.0,0.06427,1038.01636,10.11139,163.88803,7.1342572E7,0.0,
GlymaFiskIII.02G274900.3.p,3.0,0.0,1.0,4.0,106.221,1.0,0.06427,1038.01636,10.11139,163.88803,7.1342572E7,0.0,
GlymaFiskIII.02G274900.2.p,3.0,0.0,1.0,4.0,89.594,1.0,0.06427,1038.01636,10.11139,163.88803,7.1342572E7,0.0,
GlymaFiskIII.02G274900.1.p,3.0,0.0,1.0,4.0,85.742,1.0,0.06427,1038.01636,10.11139,163.88803,7.1342572E7,0.0,
GlymaFiskIII.02G155900.2.p,1.0,0.0,1.0,1.0,1.096,1.0,7.5E-4,5.5,0.00211,0.0,0.0,0.0,
GlymaFiskIII.02G155900.1.p,1.0,0.0,1.0,1.0,1.109,1.0,7.5E-4,5.5,0.00211,0.0,0.0,0.0,
GlymaFiskIII.01G214100.1.p,3.0,0.0,1.0,3.0,227.312,1.0,0.08179,1273.80051,11.19089,0.08278,6.0,0.0,
GlymaFiskIII.01G159400.1.p,2.0,0.0,1.0,2.0,65.014,1.0,0.06921,1091.32559,10.36149,297.92139,8860038.0,0.0,
GlymaFiskIII.01G132700.2.p,4.0,0.0,1.0,4.0,267.125,1.0,0.06921,1108.71202,10.45234,0.19773,36.0,0.0,
GlymaFiskIII.01G132700.1.p,4.0,0.0,1.0,4.0,277.815,1.0,0.06921,1108.71202,10.45234,0.19773,36.0,0.0,
GlymaFiskIII.01G130700.7.p,3.0,0.0,1.0,3.0,223.076,1.0,0.08179,1335.19095,11.33565,104.25867,2.223595E7,0.0,
GlymaFiskIII.01G108000.1.p,1.0,0.0,1.0,1.0,53.378,1.0,0.07498,1247.47449,11.08965,0.0,0.0,0.0,
GlymaFiskIII.01G055000.1.p,6.0,0.0,1.0,6.0,302.958,1.0,0.08179,1301.82392,11.26833,4123.75589,2.35933744E9,0.0,
GlymaFiskIII.20G228600.1.p,14.0,0.0,1.0,17.0,617.805,1.0,0.07498,1059.8789,10.23069,11.79547,926.0,0.0,
GlymaFiskIII.20G179300.2.p,5.0,0.0,1.0,5.0,262.317,1.0,0.07498,1290.48312,11.21114,6865.72621,1.208374572E9,0.0,
GlymaFiskIII.20G179300.1.p,5.0,0.0,1.0,5.0,263.474,1.0,0.07498,1290.48312,11.21114,6865.72621,1.208374572E9,0.0,
GlymaFiskIII.20G176400.1.p,4.0,0.0,1.0,4.0,263.195,1.0,0.08179,1247.79221,10.98183,66.50919,6404782.0,0.0,
GlymaFiskIII.20G071100.1.p,3.0,0.0,1.0,4.0,163.165,1.0,0.07498,1080.99192,10.36368,20.57929,202396.0,0.0,
GlymaFiskIII.20G006000.1.p,1.0,0.0,1.0,1.0,47.03,1.0,0.06921,1170.87553,10.75854,0.0,0.0,0.0,
GlymaFiskIII.19G219600.1.p,2.0,0.0,1.0,2.0,32.443,1.0,0.07498,1194.51854,10.88688,0.05263,2.0,0.0,
GlymaFiskIII.19G171800.1.p,5.0,0.0,1.0,5.0,450.37,1.0,0.08179,1650.92745,12.08487,1083.56766,2.0471788E8,0.0,
GlymaFiskIII.19G164900.2.p,8.0,0.0,1.0,8.0,679.555,1.0,0.08179,1497.65206,11.73243,881.13428,1.34093788E8,0.0,
GlymaFiskIII.19G164900.1.p,8.0,0.0,1.0,8.0,629.95,1.0,0.08179,1497.65206,11.73243,881.13428,1.34093788E8,0.0,
GlymaFiskIII.19G127900.1.p,1.0,0.0,1.0,1.0,55.359,1.0,0.07498,1214.60783,10.95994,0.0,0.0,0.0,
GlymaFiskIII.19G102800.4.p,5.0,0.0,1.0,5.0,276.649,1.0,0.08179,1497.54015,11.75514,6917.88011,1.82252826E9,0.0,
GlymaFiskIII.19G102800.3.p,5.0,0.0,1.0,5.0,335.802,1.0,0.08179,1497.54015,11.75514,6917.88011,1.82252826E9,0.0,
GlymaFiskIII.19G102800.2.p,5.0,0.0,1.0,5.0,329.792,1.0,0.08179,1497.54015,11.75514,6917.88011,1.82252826E9,0.0,
GlymaFiskIII.19G102800.1.p,5.0,0.0,1.0,5.0,287.522,1.0,0.08179,1497.54015,11.75514,6917.88011,1.82252826E9,0.0,
GlymaFiskIII.18G233900.3.p,2.0,0.0,1.0,2.0,121.264,1.0,0.08179,1274.90527,11.1244,64.88907,2928686.0,0.0,
GlymaFiskIII.18G233900.2.p,2.0,0.0,1.0,2.0,110.641,1.0,0.08179,1274.90527,11.1244,64.88907,2928686.0,0.0,
GlymaFiskIII.18G233900.1.p,2.0,0.0,1.0,2.0,116.821,1.0,0.08179,1274.90527,11.1244,64.88907,2928686.0,0.0,
GlymaFiskIII.18G226300.1.p,1.0,0.0,1.0,1.0,27.022,1.0,0.06921,1043.40737,10.14395,0.0,0.0,0.0,
GlymaFiskIII.18G224800.1.p,4.0,0.0,1.0,4.0,151.47,1.0,0.07498,1144.90938,10.61023,1754.01726,1.9776127E8,0.0,
GlymaFiskIII.18G183200.1.p,2.0,0.0,1.0,2.0,1.391,1.0,0.00239,18.0,0.00549,0.04651,2.0,0.0,
GlymaFiskIII.18G099900.2.p,1.0,0.0,1.0,1.0,85.112,1.0,0.07498,1282.39704,11.15888,0.0,0.0,0.0,
GlymaFiskIII.18G078000.2.p,1.0,0.0,1.0,1.0,35.498,1.0,0.06921,1152.64577,10.66414,0.0,0.0,0.0,
GlymaFiskIII.18G009200.2.p,2.0,0.0,1.0,2.0,30.795,1.0,0.06921,1076.1181,10.34234,0.04255,2.0,0.0,
GlymaFiskIII.18G009200.1.p,2.0,0.0,1.0,2.0,30.868,1.0,0.06921,1076.1181,10.34234,0.04255,2.0,0.0,
GlymaFiskIII.17G039100.1.p,1.0,0.0,1.0,1.0,75.916,1.0,0.07498,1281.89538,11.2199,0.0,0.0,0.0,
GlymaFiskIII.17G027200.1.p,2.0,0.0,1.0,2.0,2.931,16.0,0.06427,884.14579,9.13039,79809.83979,4.0014134226E10,0.0,
GlymaFiskIII.16G169100.1.p,10.0,0.0,1.0,10.0,813.519,1.0,0.08997,1536.02698,11.84927,553.70217,6.5055686E7,0.0,
GlymaFiskIII.16G072200.1.p,4.0,0.0,1.0,4.0,280.454,1.0,0.07498,1289.24744,11.11537,685.56681,4.2690682E7,0.0,
GlymaFiskIII.16G072100.2.p,8.0,0.0,1.0,10.0,748.119,1.0,0.08179,1555.17507,11.85775,5415.84851,5.37333482E8,0.0,
GlymaFiskIII.16G072100.1.p,8.0,0.0,1.0,10.0,713.433,1.0,0.08179,1555.17507,11.85775,5415.84851,5.37333482E8,0.0,
GlymaFiskIII.16G035400.2.p,5.0,0.0,1.0,5.0,279.013,1.0,0.08179,1497.54015,11.75514,6917.88011,1.82252826E9,0.0,
GlymaFiskIII.16G035400.1.p,5.0,0.0,1.0,5.0,295.426,1.0,0.08179,1497.54015,11.75514,6917.88011,1.82252826E9,0.0,
GlymaFiskIII.15G179700.2.p,1.0,0.0,1.0,1.0,87.782,1.0,0.07498,1281.89538,11.2199,0.0,0.0,0.0,
GlymaFiskIII.15G179700.1.p,1.0,0.0,1.0,1.0,63.716,1.0,0.07498,1281.89538,11.2199,0.0,0.0,0.0,
GlymaFiskIII.15G113500.3.p,3.0,0.0,1.0,3.0,162.006,1.0,0.07498,1137.74271,10.60284,794.12629,1.1434841E8,0.0,
GlymaFiskIII.15G034400.1.p,2.0,0.0,1.0,2.0,24.055,1.0,0.07498,1131.16248,10.57466,1950.92699,5.57602564E8,0.0,
GlymaFiskIII.15G020100.1.p,1.0,0.0,1.0,1.0,30.079,1.0,0.06921,1043.88987,10.17679,0.0,0.0,0.0,
GlymaFiskIII.14G207500.2.p,1.0,0.0,1.0,1.0,1.199,1.0,0.05623,730.40629,7.67271,0.0,0.0,0.0,
GlymaFiskIII.14G207500.1.p,1.0,0.0,1.0,1.0,1.211,1.0,0.05623,730.40629,7.67271,0.0,0.0,0.0,
GlymaFiskIII.14G046900.1.p,1.0,0.0,1.0,1.0,26.748,1.0,0.07498,1062.47143,10.23179,0.0,0.0,0.0,
GlymaFiskIII.14G016100.3.p,1.0,0.0,1.0,1.0,46.239,1.0,0.06921,1152.64577,10.66414,0.0,0.0,0.0,
GlymaFiskIII.14G016100.2.p,1.0,0.0,1.0,1.0,44.641,1.0,0.06921,1152.64577,10.66414,0.0,0.0,0.0,
GlymaFiskIII.13G334800.1.p,1.0,0.0,1.0,1.0,28.745,1.0,0.06921,1043.88987,10.17679,0.0,0.0,0.0,
GlymaFiskIII.13G320200.4.p,2.0,0.0,1.0,2.0,27.322,1.0,0.07498,1131.16248,10.57466,1950.92699,5.57602564E8,0.0,
GlymaFiskIII.13G320200.3.p,2.0,0.0,1.0,2.0,22.237,1.0,0.07498,1131.16248,10.57466,1950.92699,5.57602564E8,0.0,
GlymaFiskIII.13G320200.2.p,2.0,0.0,1.0,2.0,15.715,1.0,0.07498,1131.16248,10.57466,1950.92699,5.57602564E8,0.0,
GlymaFiskIII.13G320200.1.p,2.0,0.0,1.0,2.0,24.049,1.0,0.07498,1131.16248,10.57466,1950.92699,5.57602564E8,0.0,
GlymaFiskIII.13G305000.3.p,1.0,0.0,1.0,1.0,2.954,1.0,0.06427,936.31278,9.52033,0.0,0.0,0.0,
GlymaFiskIII.13G305000.2.p,1.0,0.0,1.0,1.0,2.959,1.0,0.06427,936.31278,9.52033,0.0,0.0,0.0,
GlymaFiskIII.13G305000.1.p,1.0,0.0,1.0,1.0,4.646,1.0,0.06427,936.31278,9.52033,0.0,0.0,0.0,
GlymaFiskIII.13G259400.2.p,2.0,0.0,1.0,2.0,133.246,1.0,0.07498,1347.95895,11.44346,2560.63936,3.8644182E7,0.0,
GlymaFiskIII.13G259400.1.p,2.0,0.0,1.0,2.0,105.708,1.0,0.07498,1347.95895,11.44346,2560.63936,3.8644182E7,0.0,
GlymaFiskIII.13G183700.3.p,4.0,0.0,1.0,4.0,372.049,1.0,0.08179,1442.1088,11.61449,126.33585,2.9578078E7,0.0,
GlymaFiskIII.13G102400.1.p,1.0,0.0,1.0,1.0,58.79,1.0,0.07498,1281.89538,11.2199,0.0,0.0,0.0,
GlymaFiskIII.12G166500.6.p,1.0,0.0,1.0,1.0,4.675,1.0,0.06427,936.31278,9.52033,0.0,0.0,0.0,
GlymaFiskIII.12G166500.5.p,1.0,0.0,1.0,1.0,6.433,1.0,0.06427,936.31278,9.52033,0.0,0.0,0.0,
GlymaFiskIII.12G166500.4.p,1.0,0.0,1.0,1.0,2.975,1.0,0.06427,936.31278,9.52033,0.0,0.0,0.0,
GlymaFiskIII.12G166500.3.p,1.0,0.0,1.0,1.0,6.271,1.0,0.06427,936.31278,9.52033,0.0,0.0,0.0,
GlymaFiskIII.12G166500.2.p,1.0,0.0,1.0,1.0,4.577,1.0,0.06427,936.31278,9.52033,0.0,0.0,0.0,
GlymaFiskIII.12G166500.1.p,1.0,0.0,1.0,1.0,2.947,1.0,0.06427,936.31278,9.52033,0.0,0.0,0.0,
GlymaFiskIII.12G143500.1.p,2.0,0.0,1.0,2.0,28.399,1.0,0.07498,1193.29589,10.88551,1140.96199,3.534456E7,0.0,
GlymaFiskIII.12G094800.1.p,1.0,0.0,1.0,1.0,4.248,1.0,0.06921,1064.1625,10.3251,0.0,0.0,0.0,
GlymaFiskIII.12G057200.2.p,2.0,0.0,1.0,2.0,20.278,1.0,0.07498,1131.16248,10.57466,1950.92699,5.57602564E8,0.0,
GlymaFiskIII.12G057200.1.p,2.0,0.0,1.0,2.0,12.231,1.0,0.07498,1131.16248,10.57466,1950.92699,5.57602564E8,0.0,
GlymaFiskIII.12G018400.2.p,7.0,0.0,1.0,7.0,605.707,1.0,0.07498,1383.87792,11.48779,967.31439,2.5542401E8,0.0,
GlymaFiskIII.12G018400.1.p,7.0,0.0,1.0,7.0,611.455,1.0,0.07498,1383.87792,11.48779,967.31439,2.5542401E8,0.0,
GlymaFiskIII.12G017500.1.p,2.0,0.0,1.0,3.0,16.617,1.0,0.06427,992.0077,9.89603,0.26667,4.0,0.0,
GlymaFiskIII.12G005600.2.p,1.0,0.0,1.0,1.0,1.153,1.0,0.06921,969.32236,9.7365,0.0,0.0,0.0,
GlymaFiskIII.12G005600.1.p,1.0,0.0,1.0,1.0,2.758,1.0,0.06921,969.32236,9.7365,0.0,0.0,0.0,
GlymaFiskIII.11G252600.5.p,2.0,0.0,1.0,2.0,43.092,1.0,0.06921,1076.1181,10.34234,0.04255,2.0,0.0,
GlymaFiskIII.11G252600.4.p,2.0,0.0,1.0,2.0,40.985,1.0,0.06921,1076.1181,10.34234,0.04255,2.0,0.0,
GlymaFiskIII.11G252600.3.p,2.0,0.0,1.0,2.0,36.043,1.0,0.06921,1076.1181,10.34234,0.04255,2.0,0.0,
GlymaFiskIII.11G252600.2.p,2.0,0.0,1.0,2.0,28.842,1.0,0.06921,1076.1181,10.34234,0.04255,2.0,0.0,
GlymaFiskIII.11G252600.1.p,2.0,0.0,1.0,2.0,31.969,1.0,0.06921,1076.1181,10.34234,0.04255,2.0,0.0,
GlymaFiskIII.11G132600.4.p,2.0,0.0,1.0,2.0,22.355,1.0,0.07498,1131.16248,10.57466,1950.92699,5.57602564E8,0.0,
GlymaFiskIII.11G132600.3.p,2.0,0.0,1.0,2.0,17.191,1.0,0.07498,1131.16248,10.57466,1950.92699,5.57602564E8,0.0,
GlymaFiskIII.11G132600.2.p,2.0,0.0,1.0,2.0,10.116,1.0,0.07498,1131.16248,10.57466,1950.92699,5.57602564E8,0.0,
GlymaFiskIII.11G132600.1.p,2.0,0.0,1.0,2.0,27.168,1.0,0.07498,1131.16248,10.57466,1950.92699,5.57602564E8,0.0,
GlymaFiskIII.11G091300.1.p,7.0,0.0,1.0,7.0,617.004,1.0,0.07498,1383.87792,11.48779,967.31439,2.5542401E8,0.0,
GlymaFiskIII.11G082400.2.p,2.0,0.0,1.0,2.0,5.202,1.0,0.05998,803.71354,8.42522,0.05263,2.0,0.0,
GlymaFiskIII.11G082400.1.p,2.0,0.0,1.0,2.0,8.779,1.0,0.05998,803.71354,8.42522,0.05263,2.0,0.0,
GlymaFiskIII.10G278400.2.p,14.0,0.0,1.0,25.0,730.358,1.0,0.07498,1059.8789,10.23069,24.21744,1838.0,0.0,
GlymaFiskIII.10G278400.1.p,14.0,0.0,1.0,25.0,761.528,1.0,0.07498,1059.8789,10.23069,24.21744,1838.0,0.0,
